"y" "x1" "x2" "x3" "x4"
"179" -0.979392321110017 0.638001241339464 15 0.0996395291893533 0.247105521350326
"180" 0.32099407018977 0.215352314470451 10 0.708632378724986 0.551832731997159
"181" -0.911871154915908 0.231654077669067 13 0.106444277390321 0.142283282264468
"182" 1.32086542799529 0.530572571432373 11 0.43622031698013 0.455652714997512
"183" -0.144698552735577 1.32314435758722 4 0.187125186972362 0.511371583413971
"184" -0.971004514227246 0.683257846194539 13 0.0602111170030105 0.240747090492588
"185" -0.264070799284226 0.957255384179627 8 0.905435157440027 0.918082647193937
"186" 0.738310452349204 0.393628788468036 12 0.996223327693475 0.801232016092991
"187" 0.332374615278397 0.42270974014533 9 0.0384501226708419 0.152508056939124
"188" -0.344086141446805 0.573003680483629 10 0.996570130730321 0.858792402948028
"189" 1.70559274729386 0.208530259522533 10 0.34358919199274 0.284193972812341
"190" 0.306699036303388 0.154566350205967 18 0.789883039841521 0.591855822629454
"191" -0.233806193776462 0.572747144229994 6 0.896088023777196 0.790329287757301
"192" -0.572375833699241 0.568817952511234 13 0.597820844981468 0.604195966291939
"193" 1.18807890746117 0.942842641674384 13 0.941746117400051 0.937117277717354
"194" 0.548210901207562 0.572091982762602 12 0.79095654629338 0.729448728021462
"195" -1.52223018222137 0.817290809723366 10 0.988018322597318 0.932786136992005
"196" 1.02867725829217 0.297764119230257 7 0.997536924896888 0.781870995028259
"197" 0.78919370350058 0.969436844123361 11 0.957786168777226 0.950343395940242
"198" 0.340937594233374 1.48717788086639 15 0.328699629417839 0.661267259601803
"199" -1.49436668321537 0.222467284922972 8 0.510902130349435 0.429052439008927
"200" -0.225543593292903 0.133970649392749 9 0.81828344375093 0.628754115266773
"201" -0.307737024391494 0.29679208568214 9 0.832060137041709 0.674698836792614
"202" 0.177667082062769 0.411909961551433 11 0.970549377440214 0.807060568046802
"203" -2.22566342246916 1.2224935458092 12 0.262895416975063 0.550666553057754
"204" 0.974740952379321 0.550449810510606 14 0.146365786732171 0.277205530544059
"205" -1.56791389380405 0.399312912687651 9 0.887705370476338 0.745499955152013
"206" -0.290134835402631 1.53272615135485 10 0.851442429944158 1.03888887664044
"207" -1.08566246883427 0.8805442887578 17 0.200951695667386 0.386388879868597
"208" -0.487192711312922 0.602130084597392 11 0.825792960528945 0.75678906167005
"209" -0.882772780951931 0.558141711224662 10 0.571851749501602 0.557445339055811
"210" 0.18685186832247 0.840459613931325 5 0.445349112920354 0.569785373615355
"211" -0.16363905132643 0.2108059350374 7 0.880072345848625 0.674902932115177
"212" -0.0883055807864824 1.54757779738068 9 0.911511707403519 1.1122950098843
"213" 0.63591745934829 1.03458886380035 8 0.261186853630109 0.509958375688029
"214" 0.996137609718672 0.48889796909322 7 0.24946315152407 0.337803719613541
"215" 1.08672979960286 1.86434381964796 14 0.804617504639875 1.12056712732849
"216" 0.476887614895799 0.174093529626159 6 0.248363052540218 0.218037632701341
"217" -0.246815426382704 0.417668872232932 13 0.954710288662702 0.792216791723037
"218" -0.879350872226126 0.50809238456536 8 0.00149761772595784 0.139640725128753
"219" -1.17476514141599 0.930182007180604 11 0.992980940160263 0.986674325083122
"220" 1.31353063325151 0.906913346696226 10 0.402084903807072 0.534845686821228
"221" 0.101634956073363 1.37390033659703 17 0.499103727539138 0.749456032119444
"222" 1.9177559763841 0.522830948776364 11 0.989855598853841 0.855562360412813
"223" 0.772055257760471 1.11318275539183 10 0.0911302012883102 0.401182858742579
"224" 0.60817937179646 0.587529867215283 12 0.0101532953072079 0.192052977258484
"225" -0.149808639823858 0.0891321517652259 10 0.00201694092622779 0.018689092852363
"226" 0.902953784769794 0.440501304072531 8 0.944568277592127 0.777258432669383
"227" 1.00686185393862 0.575391818403129 13 0.967255932273629 0.8597055154214
"228" -2.10445887725492 0.206517793500482 10 0.669179641694845 0.536134982343964
"229" -0.0553629292973178 0.511032682820121 11 0.375786263886681 0.438765125547694
"230" -0.142742628152678 1.23387503582096 10 0.946325168356553 1.02186717667628
"231" 0.448182395318111 0.570354621359628 10 0.915945677271652 0.793905035155325
"232" 1.93783854165727 0.557579817602402 11 0.0230489863451701 0.191519463746423
"233" 1.93048278756525 0.636272509381917 5 0.629875303625186 0.648080297567592
"234" 0.63757638396926 0.394541789771479 13 0.0384251341694387 0.143566743254176
"235" 0.378542277256257 0.616785638929599 12 0.833186970037106 0.77685182214452
"236" 2.64417154358987 0.56630257465644 17 0.0442047983739786 0.196418163470341
"237" 0.725157301225246 0.79012348439922 10 0.435597508863312 0.552813885199428
"238" -1.30946209632661 0.351470831546531 10 0.590375195710121 0.522425674243737
"239" -0.868863219824513 0.527266818497764 10 0.998971387215228 0.862499666948047
"240" -0.0135688567558614 1.00794814378467 10 0.99298787573484 0.984352249773278
"241" 0.999472089739784 0.311899120384725 10 0.0894119120437279 0.149123160898217
"242" -0.588890169094313 0.985824532320425 12 0.972823560906496 0.971011558765996
"243" 0.543692462975988 2.32803675779331 12 0.372329741806315 0.956501750140224
"244" -1.33766737637299 1.39983474478558 8 0.0459557690341358 0.438127495435092
"245" 0.293055307036602 0.488474957368916 11 0.719350964536032 0.656392011307003
"246" -0.270231836139467 0.658893371957668 13 0.0611149860059677 0.231364872370243
"247" 1.31005224880697 0.32761651069772 11 0.986718623003379 0.791901982738027
"248" 1.69318875929913 0.438591542336735 7 0.0339597125912937 0.139212181129507
"249" 0.150314192475531 0.809656502062394 7 0.848628229811105 0.827819665987095
"250" 0.314554324567058 0.536249198083763 9 0.272468329214757 0.372542911571452
